datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,City,Temp_Range,Heat_Index,Severity_Score,Condition_Code,Month,Season,Day_of_Week,Is_Weekend,Health_Risk_Score
2024-09-20,1726817932.7257400,96.69333436605260,80.28089285466540,88.42347186533890,95.83394315488190,83.42035104122440,90.10022429936650,62.37118460927070,43.90470074819870,0.04968565623973520,14.58291405429770,4.829338418137540,['rain'],0.0,0.0,19.702786110496800,10.006306652744500,142.87700579253200,1010.8707481089800,3.9547123636767600,15.212231146717700,248.22656518645000,22.241280781706800,7.8180118079196000,30.180390985480100,07:14:26,1726817057.5588200,19:25:53,1726908697.7640800,0.5902946408919920,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,15.61638397013310,89.42072426292920,3.6116797572750100,0.0,9.0,Fall,Friday,FALSE,10.789761914770100
2024-09-21,1726932524.8045000,76.8854394148887,56.03581127899650,64.57635086658920,77.00868048470960,54.78422235431420,63.262869491675200,49.669078249482100,60.16150831645200,0.0031954965284386000,1.027706091733630,0.40895834085813500,,0.0,0.0,4.169908055295250,7.380030740834460,188.81002789114700,1012.330065184510,26.250627053965100,14.976132147527800,261.8224691104060,21.409145411830200,8.071850943761420,10.386100199390800,06:40:49,1726904268.8932900,18:50:20,1726947009.5913400,0.6396048057037150,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Los Angeles,20.733682331705600,77.5438768797162,2.007693572517140,,9.0,Fall,Saturday,TRUE,8.95367652153361
2024-09-21,1726930206.81328,67.93260312324770,63.0475210092342,65.29459889922100,68.54457717838880,64.90426378368350,66.94321589085040,55.79620418501000,72.63327312494610,-0.010610611751865600,5.973095420911410,0.667731002772054,,0.0,,6.8288091264190100,9.543003017414250,245.08524977796100,1013.2703697607800,22.58061456728140,15.082665361079500,250.13224823997900,23.33036407974670,8.811488502338500,10.466700816862000,06:36:35,1726925598.6223100,18:45:55,1727010298.401680,0.6173443406134100,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,3.7011300709391900,74.20136452069300,2.478988360925270,,9.0,Fall,Saturday,TRUE,9.198803893401650
2024-09-07,1725655206.4090600,89.54602835462310,62.22113680127090,74.64300653958580,90.32290966956110,62.99950818626950,73.3247638899858,60.28923199402560,70.537707003166,-0.008266349964512260,3.1850206626097500,-1.0000581000660800,,0.0,0.0,16.692295463626200,9.046051438491380,318.09175400867600,1012.3580418490000,10.371199927521700,10.117121931208800,269.89791132365000,24.072989941506300,8.823448942540340,10.56387244539330,06:43:31,1725673373.2095100,19:26:34,1725773489.5947800,0.14060832305287200,Clear,Clear conditions throughout the day.,clear-day,"['KSJC', 'KLVK', 'E6873', 'KHWD', 'KWVI', 'KOAK']",comb,San Jose,27.521146552126700,76.29115265440980,3.394749517359040,0.0,9.0,Fall,Saturday,TRUE,9.912317347133800
2024-09-16,1726483050.5567500,73.32015923184140,64.75072250441770,68.52614831731640,73.09040498568530,65.53194325243830,68.92861471325100,50.05986328667190,55.16463039183070,0.002631774686478580,19.734675575266300,0.05377583935119430,,0.0,0.0,14.069126353946700,10.876029137136000,90.97411358898440,1029.9728157122600,-2.312245657645640,15.052057823122700,230.01619030133800,19.62085661547640,7.821446849566410,11.410283368812300,06:38:11,1726457339.5555400,19:02:33,1726468892.5790700,0.43602872657027300,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,10.33946080094490,77.59407280321030,2.960453964256950,0.0,9.0,Fall,Monday,FALSE,9.299141826158170
2024-09-16,1726517560.4059600,80.37420978193970,61.93270129529900,71.85074343512500,79.51146558313070,63.44773284492260,68.88974383828600,45.647310403069900,42.00763448903400,0.008447784530591240,-2.4239112532035200,-0.47139735180533400,,0.0,0.0,7.593204717460330,8.573743301248130,172.22817199577400,1011.1890916242300,0.004630542023922210,15.044303631188400,267.3400795481920,22.876822737488300,9.02444673704336,10.83732363995910,06:37:20,1726457390.2331100,18:57:22,1726607342.0923100,0.4654378877429350,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,18.823264589246800,77.76252381866630,2.5610835411649900,0.0,9.0,Fall,Monday,FALSE,8.717382315013320
2024-09-09,1725829008.3486300,78.16921275730200,53.99384481024810,65.5392234736082,76.63522990756310,55.15111561710410,65.43116328700900,47.19247262982540,52.662395558165000,-0.003912717751663070,2.672891298072320,0.29708354646622000,,0.0,0.0,16.961503250884800,10.498764471342100,269.00331607642100,1018.9417345599000,15.279941942121200,10.129277558092600,251.87916399332000,23.093862040226100,6.72963837710585,8.207265795845810,06:31:21,1725935375.9556500,19:14:20,1725930545.4145800,0.23925925630441100,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,23.59511836138720,78.1177067343324,3.1507395289113700,0.0,9.0,Fall,Monday,FALSE,9.371840629365040
2024-09-16,1726412552.7407100,79.69954096513050,61.42766257293930,70.10366705369110,80.55488422200290,62.84258944230030,68.67691506316470,44.87566237481810,44.00955629244480,0.0037477275515972700,1.5319814776813600,0.8634329383066720,,0.0,0.0,8.318543069475630,8.285618252208280,161.4400872361310,1011.2567094372600,-1.1011714968180800,15.308728337809900,268.6260936264180,23.7394291203915,9.3112929186301,10.752574728855200,06:37:20,1726554552.110960,18:57:22,1726525587.1813500,0.4473836268992600,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,17.91717805986610,77.31588829739830,2.558004961033790,0.0,9.0,Fall,Monday,FALSE,8.742635105976300
2024-09-15,1726340073.8036200,98.5086940020925,82.24116525993620,92.00179050204760,99.98182261286050,80.94322885821580,92.42665988751350,61.05719678800970,35.318412053375000,0.013680763891853700,13.534928496929500,3.960928594715640,['rain'],0.0,0.0,19.32630949078640,11.406913539213200,246.18725367227600,1007.2297506285800,6.780070167144670,14.174444987433700,267.9889825372170,22.046903034629000,7.944021106621160,29.24460343647520,06:12:09,1726501318.283920,18:33:56,1726456623.8312600,0.40995675608931500,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,18.716046180348300,92.31368043264540,3.5186779729874000,0.0,9.0,Fall,Sunday,TRUE,10.431732101249700
2024-09-12,1726120791.3309000,104.70705504791300,81.66897112208630,92.74526339154520,98.0012821177682,80.59937115900450,87.60128978925660,41.504524443533400,19.73815492778760,0.003397513426068310,0.23750541879567800,0.37006574673680900,,0.0,0.0,21.398679707600200,10.670816316383500,217.45093753521400,1001.5617819997400,5.420226323400610,14.857197950190000,279.6768915106060,23.633563882102800,8.68454355282784,9.499641583708690,06:10:09,1726144101.2996200,18:38:04,1726164602.8854100,0.3216939172377530,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,20.899458429432900,88.13210361218310,3.97455487678677,0.0,9.0,Fall,Thursday,FALSE,9.537717667973670
2024-09-18,1726589912.194350,88.66512060861150,69.40593040354990,78.74466317323010,84.53538354933490,67.84763803935880,76.57534972492550,49.054638723398000,41.6889557667639,0.0063270158924411200,16.623925904537900,3.6722294838951900,['rain'],0.0,0.0,16.216400803332500,7.2474757156283,148.14928171936300,1016.7343598948600,8.326742801884510,14.770236585240600,202.43699828861100,18.219603911736100,6.841878867395340,10.885959201567000,06:34:22,1726660365.0173500,18:53:53,1726697912.2930100,0.5706449147782940,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,18.28747359498110,77.81844187971440,3.1112269367535300,0.0,9.0,Fall,Wednesday,FALSE,8.96536044722506
2024-09-17,1726542757.2666300,89.66028265388470,77.12174008940070,82.65345085824340,93.61112475248430,78.36353543304300,84.69462252515860,71.21258808964410,67.0161081509207,0.0577760955589914,40.51382521875910,4.16005239778216,['rain'],0.0,0.0,13.943518173421900,9.886438767746090,133.82682873747100,1012.7543729983000,44.79369314461780,14.835866286650400,243.20944933148300,21.47665400312590,7.089259182209710,28.317886414858800,07:07:29,1726603760.016530,19:23:38,1726648553.5585800,0.49342136179843400,Partially cloudy,Partly cloudy throughout the day with storms possible.,partly-cloudy-day,,fcst,Houston,13.800443659105600,87.70910554380750,2.876924785388180,,9.0,Fall,Tuesday,FALSE,10.762305643267500
2024-09-15,1726359076.5835700,79.24483146126050,59.55753126311680,66.09924279418530,78.1506667757212,59.834357780993000,65.7527072280923,47.228080335882100,49.51393207434280,-0.00031354401954960500,4.212729006565670,-0.2920348324529640,,0.0,0.0,8.476116096481920,8.95144515855205,247.85916859678300,1011.8466261651200,-0.06794654114909400,14.988435344693100,249.41172384874600,22.57989800655500,8.200993956087600,11.54615037675520,06:50:06,1726360372.4791300,19:14:21,1726478593.429450,0.43416747135860900,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,18.532123762086500,77.1209717932447,2.6104461866474600,0.0,9.0,Fall,Sunday,TRUE,9.056685200726560
2024-09-12,1726124370.0680500,78.07756908470750,60.71448454001080,67.12225997866610,76.17145267320680,60.71236625699790,65.0392545831042,59.914983814318500,81.15271015315800,0.012287558533888300,3.716723392592300,1.0228439821962800,,0.0,0.0,15.342729263987200,8.235070171615200,175.3644031687530,1005.9921981497200,14.570056530529400,14.77170749622250,259.9990692888290,23.30266743677550,9.024326043150800,10.737903920675600,06:34:35,1726111407.7590200,19:02:58,1726216165.9636800,0.3173763492573800,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,16.256237288878400,69.01549069764940,3.2847522288242400,0.0,9.0,Fall,Thursday,FALSE,9.50189382397593
2024-09-08,1725759709.7577600,89.44546741781850,59.53696618938910,73.35957028011150,87.98113111312490,60.828668033480800,71.13522473742260,57.064917967210900,62.99337123284020,-0.009057443777653190,-1.1002941247633600,-0.6132620264397090,,0.0,0.0,14.249177900702000,8.096903279856910,299.9616751635990,1012.1203215492600,18.611957532559500,9.665057635248890,275.7401141127180,24.21885883387080,9.012765935019900,10.301284184415800,06:44:20,1725743205.044340,19:25:03,1725826213.3939600,0.1820593618604280,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,28.35096750690690,75.76440474863930,3.113768131364270,0.0,9.0,Fall,Sunday,TRUE,9.462783746832350
2024-09-12,1726123052.3108600,79.12536762283650,58.50653145449350,67.44376644446550,78.44087709695490,58.26447743274600,66.83729527166810,53.79766891956400,66.89283104651180,-0.01151181099355130,6.926829554061660,0.05011228464315190,,0.0,0.0,18.27561179322880,10.746463742467500,280.54952785843800,1006.8442035434500,17.922789017925300,14.72237884575420,270.428195395673,22.445806970551500,7.771900989050840,10.752823201795200,06:47:38,1726180217.2814000,19:18:57,1726161727.3109500,0.30046375680760100,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,21.649119558001700,74.9375139543604,3.4092227874771500,0.0,9.0,Fall,Thursday,FALSE,9.708272457269910
2024-09-14,1726308968.2025800,81.09237418070060,68.04263715296050,73.00070233702960,82.0784032798179,67.2338889860109,72.28203934454250,59.76579691995180,64.41622740589130,0.024596557393041100,0.9298875134620230,0.7776747654710950,,0.0,0.0,13.778106279902600,8.929513287795430,122.34227011747700,1020.8785827909100,21.556002207677500,15.192571313610700,244.55097353671700,21.306288563944400,6.221939812795720,11.0368833538427,06:36:13,1726277901.927600,19:05:56,1726369670.3028400,0.3855331814155460,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,13.94646009023880,75.79290584874310,2.619118710143600,,9.0,Fall,Saturday,TRUE,9.21693696226228
2024-09-08,1725742914.3458900,86.65458390265570,75.06900702278450,81.45159184017940,89.35486486973370,75.5880612881877,81.64146045451800,66.04163407443920,60.30393794586820,0.0025337129184895600,10.793862329898300,-1.1046030577454000,,0.0,0.0,17.87109670983040,9.868038583141400,320.785172981929,1008.6643559543800,31.47096951049140,9.937016771692150,255.41700091648900,21.38673755796330,8.082870837198790,15.201229415522500,06:28:17,1725839634.3998500,19:03:26,1725876247.313750,0.20248073737028200,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,9.702350477760590,83.18990947119300,3.3472778070054500,,9.0,Fall,Sunday,TRUE,10.212058604008900
2024-09-07,1725695737.9941300,63.80718337624980,49.91425025257860,58.91281944303860,62.206413268012400,51.626138862659700,58.75930606045690,42.216752397837800,56.74312686649580,0.00449804024060962,1.2721557843703400,0.2449205797096830,,0.0,0.0,27.230202609822900,18.0015743585582,347.9920153562680,1021.1683197996200,22.44571116583040,10.181632071410400,194.55013644579100,16.53906667833080,8.047862757422030,10.698823565093200,06:23:01,1725690874.778200,19:12:59,1725726966.192030,0.13721684424623100,Clear,Clear conditions throughout the day.,clear-day,"['KORD', 'KMDW', 'F1983', 'KPWK']",comb,Chicago,11.691151923093400,83.73084457495430,4.308535975754470,0.0,9.0,Fall,Saturday,TRUE,10.939276476544500
2024-09-18,1726600077.4892900,74.93493755362140,64.71540166488500,69.54607532812460,78.700030136429,63.87557395889820,68.10358338071890,61.20683577343460,72.20954288875220,0.09626610773294860,30.092594874072200,4.233104197034460,['rain'],0.0,0.0,13.75117364239970,6.749633076712350,46.57691098413850,1023.1679723821100,82.52192242190960,14.901853358126000,69.96715574608850,6.445876903975750,3.0025212859351400,9.115346929229900,06:44:57,1726656437.1127300,19:03:37,1726692093.4400300,0.521415860323887,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,13.71549082164680,72.09203831179340,2.017021148672110,,9.0,Fall,Wednesday,FALSE,8.694181860154100
2024-09-21,1726901784.543130,70.02248431640890,65.0721348974503,67.03513735871690,69.6852124606279,65.41856780451320,66.9231209546376,57.701898834849000,69.41851350076370,0.006329861031248360,6.469118204439650,-0.3868633176026040,,0.0,,7.319423584697430,9.259916352206660,259.78683376297000,1013.1084192457200,27.75923763695640,14.636436918304400,257.95271767997900,21.4832225517237,9.079159064756700,10.733031161059900,06:36:35,1726919381.2288400,18:45:55,1726984241.1086400,0.6174533060327500,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,3.1373581142041200,74.42421040895920,2.4619863252772800,,9.0,Fall,Saturday,TRUE,8.987104520046120
2024-09-18,1726628933.9636600,78.6726050207163,63.69870351959530,69.86319657326820,78.73500249987280,63.66699508391750,69.37370273465540,60.1405689549763,76.16567547073790,0.09837226013903460,30.22447039453950,4.8606639472062,['rain'],0.0,0.0,14.173322840381900,7.450701938516290,65.85841938342350,1024.0190103433200,85.04709507074360,14.827423773359000,76.73044485961980,7.167272529605750,2.8807383307198400,10.548643270596300,06:44:57,1726663429.7726000,19:03:37,1726697034.1491600,0.5138625069500940,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,12.624821408191200,72.55701066250100,2.047298963909680,,9.0,Fall,Wednesday,FALSE,8.783382100528120
2024-09-15,1726396918.8169400,82.09465097037180,61.48735694877490,71.05470427572720,80.87232642913130,60.62583925099350,72.59553205198360,41.058454284691200,39.18967472779840,0.006367353852255170,2.6254156256082900,0.9745479658047440,,0.0,0.0,6.623837586558530,8.046956137649370,180.0718222339190,1010.9407629386700,3.4266312399950300,14.721503150083600,269.1168393100070,23.205172846290500,9.140024837996690,11.299366001840400,06:36:39,1726389072.7119300,18:58:46,1726495226.5132800,0.3977441485614210,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,22.68009979805590,77.63299767241450,2.4285541391366500,0.0,9.0,Fall,Sunday,TRUE,8.784907417737910
2024-09-10,1725951315.5167400,82.08317409105500,76.05232149482050,80.53502040422410,87.90188933447080,75.79376710157870,80.62398412895510,72.5290704439303,81.42026683702090,0.24624215321571800,76.31149187288460,21.203690630205500,['rain'],0.0,0.0,18.345471257204300,10.969232787543200,58.9882800960339,1012.9020731679000,78.34296319371310,11.819327254127300,212.26488801557600,17.93667850130270,6.1197590754710200,10.157219985977000,07:03:47,1726008789.6889800,19:32:18,1725965796.63938,0.2840684456687220,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst,Houston,5.64685441593062,81.58175338256740,2.9962199802297800,,9.0,Fall,Tuesday,FALSE,10.574317096570300
2024-09-07,1725731604.3100300,87.83445062035460,70.42771305021950,77.91221743561470,85.17069721808520,69.60692021500260,76.76344158453490,55.076888607309800,49.823434198092700,0.001372695650454680,0.1782482700416080,-0.16854452859572700,,0.0,0.0,25.767467282716500,15.120611449853100,34.00934766491180,1017.7864915785200,3.009715646818030,10.235021925686900,298.19991041583700,25.788020770804000,9.985369846665310,10.276647876283800,07:06:06,1725704484.0029600,19:43:25,1725701836.5551400,0.1545033351527720,Clear,Clear conditions throughout the day.,clear-day,"['F8578', 'KLNC', 'KHQZ', 'KDAL', 'KDFW', 'KGKY', 'KRBD', 'KGPM']",comb,Dallas,16.51694487242820,78.00783910780670,4.633842318507080,0.0,9.0,Fall,Saturday,TRUE,10.12405624082060
2024-09-07,1725684223.78676,89.04776533617620,70.1798673814561,77.96208817167780,91.0588407548471,70.36232251663850,77.96506427487380,66.7257375731572,68.1611320130107,0.008792801503517260,3.3426699693437000,-0.8217546273603010,,0.0,0.0,32.021499156541100,18.152170122177600,20.34871585961450,1012.7985762560300,40.5813289052328,9.948967369873370,184.6748375759540,15.095569790248300,8.959440152117590,9.166405831006300,07:02:12,1725724172.7106400,19:35:58,1725796763.5943600,0.14520273131099100,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KHOU', 'KIAH', 'KMCJ', 'D0326']",comb,Houston,18.50886063057780,81.22023599872510,5.132776432971570,,9.0,Fall,Saturday,TRUE,11.485724936375000
2024-09-07,1725661695.8270900,86.85783699547950,70.10806310760110,77.95467759078940,84.587994169158,67.39750536197790,76.9358984605,56.092962782982400,51.04104110397560,0.015515274935095500,-3.0765018615603700,0.10221800556313800,,0.0,0.0,26.192284027651900,14.906726329090000,32.14190012362150,1017.6970053810600,3.4749729444876000,10.059811803734600,300.2084390483620,25.95330388515630,9.678247928677690,9.999505499742580,07:06:06,1725714871.6523000,19:43:25,1725779296.2011000,0.16896880828761100,Clear,Clear conditions throughout the day.,clear-day,"['F8578', 'KLNC', 'KHQZ', 'KDAL', 'KDFW', 'KGKY', 'KRBD', 'KGPM']",comb,Dallas,16.074554692976000,78.17771209655130,4.612390843874400,0.0,9.0,Fall,Saturday,TRUE,10.11489102925680
2024-09-14,1726332024.3969200,76.43972623539330,62.73533351169100,66.80109498918500,75.7896485078531,61.268270256488100,66.77426557023650,63.2147701600133,83.86863288762640,0.0016066114226381500,2.981013836020560,-0.087263466781451,,0.0,0.0,15.580187508996900,8.39779088152219,235.66404823181800,1010.5705190066900,19.27558337849760,15.228041828995300,261.13098861967300,22.380315428124700,8.74178473133917,10.551963715200500,06:35:57,1726282971.8927100,19:00:10,1726368997.5468000,0.38867023322931000,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,17.500925716105200,65.98156953244980,3.375473650375800,0.0,9.0,Fall,Saturday,TRUE,9.510039708536880
2024-09-16,1726475197.54555,96.54806524652900,75.37576341461430,85.20848812286390,94.66244841936300,75.58812444669360,86.79155854558500,65.07007933145560,54.145397168267000,0.14594269170210000,23.654499933742800,8.277211703827290,['rain'],0.0,0.0,21.238475844543500,11.27965173214680,158.09660552092700,1012.4236191641200,45.011214957987100,14.78924806857890,269.189539052277,22.48541170370040,8.081355873281840,10.637472010863600,07:19:32,1726539735.7088900,19:37:17,1726520943.1634600,0.45674720826177800,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,fcst,San Antonio,19.807492973164500,87.55044195597910,3.814831025981780,,9.0,Fall,Monday,FALSE,10.732074267257600
2024-09-15,1726416717.18341,100.32618622663500,82.10104168685500,92.50927064810850,101.00374890622000,80.71007669830300,92.37900700190760,62.53967158404170,36.72936207769680,0.007245252465656220,13.82297276494050,3.8878028625727000,['rain'],0.0,0.0,19.257237343267600,11.89670677390740,257.4419100997000,1007.6212139127000,-2.633003080970170,14.126973101613400,256.9180097637880,22.360797497463200,8.134865743885950,31.5466680404593,06:12:09,1726381508.3990700,18:33:56,1726468047.6271600,0.44296212017194000,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,18.71858704897730,91.59502989058630,3.351427425804750,0.0,9.0,Fall,Sunday,TRUE,10.46626726891820
2024-09-07,1725677106.3853600,74.73743377321490,64.4069266426665,70.1417012856727,73.36913296420140,63.401080763194600,69.26152268006230,62.98836441303040,80.22649247012940,0.3936483325034370,102.2832618028260,24.667858308968100,['rain'],0.0,0.0,22.590805695281100,14.139203435741700,255.97728576625600,1011.834669096600,78.95605157881720,9.499739329970080,124.88719737279000,11.06025493976650,5.159509390563600,10.416639692512300,06:29:24,1725735272.3991100,19:17:40,1725758126.7216900,0.17165743418706700,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KLGA', 'KJRB', 'F1417', 'KNYC']",comb,New York City,9.648303334062510,70.20100701428960,3.3077071457760400,,9.0,Fall,Saturday,TRUE,9.718913717391500
2024-09-07,1725632580.547840,73.02079798590680,63.3742928055598,69.0045460462145,72.69558501063200,62.75055064261320,70.62570035195310,61.300470426399600,78.16871917019440,0.3978935779665330,97.89534526982580,25.016505303388900,['rain'],0.0,0.0,22.313555803231000,13.742698822344600,250.35347344406600,1011.2536478307900,77.08250865754930,9.852193417537730,125.43729426542600,11.824439318863600,4.799180401822520,9.916253082348690,06:29:24,1725732282.805290,19:17:40,1725762265.0891000,0.13319437514224000,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KLGA', 'KJRB', 'F1417', 'KNYC']",comb,New York City,11.262320962182800,70.53116576043300,3.3389910349456200,,9.0,Fall,Saturday,TRUE,9.847900877843290
2024-09-16,1726546849.3726900,96.9867901078891,80.04392845313700,88.35996680821650,99.45378215638540,82.39510898943740,89.28243110155430,66.1038520602905,48.40088374575060,-0.0031919211342761600,7.150555148108760,-0.6992880483983270,,0.0,0.0,22.240599180116800,17.675211331464000,142.81150970469600,1012.3714638397000,13.648000759782800,15.22069470017850,264.10299762039600,22.476129470276400,8.341878380430690,30.50257103872530,07:11:51,1726432537.5839700,19:31:19,1726530549.620280,0.4501865822029160,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,19.171032959020700,90.35513894259120,3.7363234440568300,0.0,9.0,Fall,Monday,FALSE,10.821294536645500
2024-09-16,1726447426.984420,70.66519541509090,67.73114889493700,68.61983582549000,67.69748572257280,66.74353516870850,68.99723318348620,60.19666197065000,70.57654803281710,0.0007583735973328660,12.001059316988500,0.5886102689683240,,0.0,,8.074876188860630,10.034288938786900,257.1871335668040,1010.0101311310600,-0.2709860844910950,14.764486595060000,259.26726482778100,23.172976553268000,9.149110584393260,9.496746616246520,06:33:22,1726486866.7222700,18:52:41,1726557982.978210,0.47876774994977600,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Diego,3.009166896792920,73.64497952713270,2.6226379102872600,0.0,9.0,Fall,Monday,FALSE,9.260739592947830
2024-09-10,1725908115.740650,105.74143824694000,81.39139948102360,94.52885018059490,100.02347623001100,80.30439261824990,91.53943315861600,40.36048641858000,14.573792480371200,0.014799067315981400,-0.13038831473213800,3.7364942316748700,['rain'],0.0,0.0,11.054444691330000,5.05031067356844,124.94059456900500,1006.8271985045900,6.782643776865730,12.671273882155300,285.46446357473600,24.01750567759870,8.914517128671160,11.196294216222300,06:08:49,1725995458.199320,18:40:48,1726053211.072090,0.2341088150344450,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,25.82527310824700,89.64187993172790,2.9318160805822000,0.0,9.0,Fall,Tuesday,FALSE,9.565102952239870
2024-09-07,1725719255.9829700,84.85112617138070,72.27759445717920,78.58461895004780,87.39288864525580,73.35186824622760,79.93046712624260,69.84572981412660,72.59521244305510,0.012469898892794700,7.398257468206870,0.06362972040258480,,0.0,0.0,15.240762936537300,8.051402114917310,245.284806320082,1008.0642430304500,47.970179120087100,9.646479994577120,232.95441509292600,18.60721501154070,8.024346159573320,9.37386784622344,06:27:38,1725704807.8042400,19:04:46,1725794910.1918100,0.1562116298086680,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KNZY', 'KSAN', 'E8360', 'KMYF']",comb,San Diego,11.321777092972700,80.5227449106304,3.1579993662641700,,9.0,Fall,Saturday,TRUE,10.306480515495400
2024-09-12,1726081797.8414500,83.84655144519100,71.00639895518880,75.6308638323036,90.09661785353850,71.04655894886030,79.87397777712680,71.38268798151430,83.87263048387830,0.09991645140759230,17.28050811648930,16.485828147904400,['rain'],0.0,0.0,15.996220974331300,8.672786709720750,59.29780005519570,1008.600378896110,39.47954203541110,12.306083111225900,183.45984263056900,16.432559642470000,5.74697638874803,9.634210379464230,07:09:18,1726138162.2691300,19:36:43,1726204912.8322100,0.3156754939949150,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Dallas,14.669630343014800,79.65141643370140,2.70834358845693,,9.0,Fall,Thursday,FALSE,10.19385621009830
2024-09-12,1726102501.8839500,89.90991679717860,73.01894076024520,80.66617253833430,95.72331126535860,73.7513061075574,85.10175801587430,69.00281896455170,73.90331730980280,0.24744555596538300,31.728803169275800,17.039268578505500,['rain'],0.0,0.0,14.475627795636900,7.255983616469630,44.386790887092300,1007.6911456718900,30.30918085708580,14.751844864070900,266.4732554637590,23.07946366608480,8.908040035983920,9.029015481021610,07:17:28,1726151581.9883000,19:42:12,1726187993.966850,0.327363993200896,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,16.140779057861900,84.91510346586880,3.2601364326395300,,9.0,Fall,Thursday,FALSE,10.862177469951200
2024-09-17,1726553866.098050,93.57013271926740,76.13831661997140,84.02963222951020,93.2609425993967,76.6944528778469,83.32227878911240,64.46866733855010,56.52424063644630,-0.004954464264893030,23.844272116027900,0.3381667021348870,,0.0,0.0,20.32038459306900,15.413896847925400,136.9136716453300,1012.1568752872900,38.15677748733520,15.049984663696100,267.1686613210130,23.63865717758180,8.080237313914080,10.074804562166500,07:20:03,1726561513.8627300,19:36:03,1726636396.0149600,0.5117937093792480,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,,fcst,San Antonio,19.18319713100840,85.44043392984250,3.6438240544067500,,9.0,Fall,Tuesday,FALSE,10.641654432640700
2024-09-19,1726716631.7364000,87.65435002357490,70.80107297554890,77.83877226529510,86.15741834719270,70.46972133849740,78.18668216972700,56.656324596035300,49.069513684417500,0.006281896936530670,21.533038860599800,0.2879624637965950,,0.0,0.0,12.089658053221800,8.78500806426139,94.89499887616980,1014.5991864043800,8.933593785027230,15.102083772752100,205.4618545650260,17.046608095482000,7.009344991092390,10.582487876245100,06:35:24,1726759110.2585100,18:52:08,1726834644.6118100,0.5669011392608920,Clear,Clear conditions throughout the day.,clear-day,,fcst,Chicago,16.79858767332530,79.4443214785311,2.6043844279086200,0.0,9.0,Fall,Thursday,FALSE,9.141552632807610
2024-09-13,1726186387.7644000,81.35386769515560,66.60993983828890,75.2440042767332,82.93947773526070,66.82322881599450,74.11195554128760,61.573125695734200,61.05250064286430,0.006933535941545370,4.8661599632966200,-0.6638499579934460,,0.0,0.0,13.668272913599900,8.204157478512570,197.78183871962300,1021.3161189809500,22.841556805764900,14.9343820762332,261.74029548361500,22.13947888852280,6.259845519212800,11.492614475123700,06:35:15,1726225310.805200,19:07:37,1726263076.439430,0.3512146712965960,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,15.317938743169900,77.54563650009280,2.3988169448404700,,9.0,Fall,Friday,FALSE,9.401164030517420
